fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality_category
-0.9961985382151151,1.3644278178970866,-0.7135766091701067,-0.44151089326898796,0.4956043797825701,-0.3368534179501271,1.40749938983848,-0.47541186719692213,0.43214953279627766,-0.9611463220588732,-0.2757726435508049,
-1.3357195402858526,-0.436570308740707,-0.272833278316019,-1.3289477887396537,-0.6385237783456396,-1.3589396861013847,-1.0320691219606846,-0.47541186719692213,0.6592200872369852,-0.6121121563247561,-1.1953536798335802,Medium
-0.5208691353160824,-0.13640395430107485,1.2146754633165264,-0.44151089326898796,0.4956043797825701,0.6852328502011306,1.1447766270293394,0.2734540347381026,0.2807691631691404,-0.5248536148912278,-1.297529350531666,
-1.2678153398717054,-1.3370693720596039,1.2697683796732875,-0.8852293410043208,-0.6385237783456396,0.34453742748404464,0.6943947479279551,-0.4130063753690092,0.8862906416776893,1.307575755212886,-0.0714213021546316,Medium
-0.8603901373868199,0.16376240013855767,-0.5482978600998238,0.0022075544663453734,-0.17152983088108278,0.45810256838973995,-0.09377354049946736,-0.28819539171318326,0.6592200872369852,-0.35033653202416926,-0.2757726435508049,Medium
-0.31715653407364,-0.19643722518900136,0.05772421982454668,-0.6633701171366546,-1.1055177258101971,-0.677548840667213,-0.43155994982550555,0.023832067426450793,0.5078397176098479,0.08595617514347711,-0.7866509970412354,Medium
-0.7924859369726727,0.5839952963540426,-0.9339482745971506,-0.8852293410043208,-0.17152983088108278,-0.7911139815729082,-0.6942827126346464,0.7726979693614755,1.1890513809319638,-0.873887780625344,-1.3997050212297517,Medium
-0.9282943378009677,1.5145109951169027,-1.3746916054512381,1.7770813454076768,1.5630191168444154,-0.7911139815729082,-0.731814535893095,-0.038573424401462164,0.9619808264912597,-0.6121121563247561,0.33728138063771135,High
-0.7924859369726727,-0.13640395430107485,0.0026313034677856798,-0.44151089326898796,-0.5718103572792742,-1.3589396861013847,-0.7693463591515437,-0.16338440805735735,-0.5518228697801127,-0.0013023662900521552,-1.1953536798335802,Medium
-0.3850607344877878,2.2649268812159833,-1.0441341073106725,0.6677852260693444,0.02861043231801336,-1.1318094042899942,-1.219728238252928,0.08623755925436374,0.5078397176098479,-0.6121121563247561,-0.5822996556450621,
-0.0455397324170503,0.13374576469459443,-0.383019111029541,-0.6633701171366546,0.09532385338437874,-0.2232882770444318,-0.2814326567917108,0.3982650183939285,-0.1733719457122713,-0.35033653202416926,-1.3997050212297517,
0.09026866841124544,0.523962025466116,0.27809588525159035,-0.2196516694013213,0.3621775376498403,-0.4504185588558224,0.28154469208501953,0.3982650183939285,0.583529902423415,-0.1758194491571107,-0.17359697285271916,Medium
-0.2492523336594927,-0.13640395430107485,0.27809588525159035,-0.6633701171366546,-0.23824325194744816,-0.7911139815729082,-0.7693463591515437,-0.4130063753690092,-0.09768176089870101,-0.6121121563247561,0.030754368543454143,Medium
-0.0455397324170503,0.31384557735837326,-0.16264744560249716,-0.2196516694013213,-0.1048164098147174,-0.3368534179501271,0.8445220409617498,0.08623755925436374,-0.24906213052583825,-1.0484048634924026,-1.1953536798335802,Medium
-0.6566775361443775,-0.19643722518900136,-0.05246161288897532,0.0022075544663453734,-0.5718103572792742,-1.1318094042899942,-0.24390083353326208,-0.3506008835410962,0.05369860872843624,-1.3101804877929903,-0.9910023384374069,Medium
-1.3357195402858526,0.6440285672419691,0.33318880160835135,-1.1070885648719875,0.6290312219153009,0.003842004766958793,0.8069902177033011,0.21104854291018965,1.0376710113048266,1.3948342966464153,-1.0931780091354926,Medium
-0.11344393283119757,-1.1569695593958245,1.5452329614570923,0.6677852260693444,0.8291714851143971,0.34453742748404464,1.40749938983848,0.6478869857056496,0.35645934798271073,1.4820928380799445,-0.7866509970412354,Medium
-0.2492523336594927,0.22379567102648418,-0.32792619467278,-0.8852293410043208,1.6964459589771461,-0.3368534179501271,0.16894922230967346,-0.1009789162294444,-1.0059639786615244,2.6164538767158243,-0.8888266677393212,Medium
0.1581728688253927,0.5839952963540426,-0.8788553582403895,0.0022075544663453734,0.3621775376498403,-0.4504185588558224,2.4583904410750432,-0.1009789162294444,-1.308724717915799,0.26047325801053567,-0.5822996556450621,Low
0.1581728688253927,0.46392875457818955,-0.8237624418836286,0.0022075544663453734,0.42889095871620564,-0.1097231361387365,2.570985910850389,-0.1009789162294444,-1.308724717915799,0.26047325801053567,-0.5822996556450621,Medium
1.3125442758658998,-1.2770361011716775,1.0493967142462437,0.22406677833401106,0.09532385338437874,0.7987979911068258,0.13141739905122476,1.3967528876406743,-0.021991576085134065,0.34773179944406496,-0.6844753263431497,Medium
0.8372148729668678,-0.7367366631803393,0.33318880160835135,0.0022075544663453734,0.7624580640480316,-0.2232882770444318,0.7319265711864037,0.023832067426450793,-1.914246196424348,-0.0013023662900521552,0.1329300392415399,
0.09026866841124544,0.10372912925063117,0.16791005253806868,-0.6633701171366546,-0.1048164098147174,-0.4504185588558224,-0.09377354049946736,0.7726979693614755,0.5078397176098479,-0.1758194491571107,-0.37794831424889064,Medium
-0.2492523336594927,0.22379567102648418,-0.7135766091701067,-0.44151089326898796,0.2287506955171095,-0.9046791224786035,-0.5441554196008516,0.2734540347381026,0.35645934798271073,-1.1356634049259318,-0.9910023384374069,Medium
0.42978967048198297,0.16376240013855767,-1.1543199400241941,0.0022075544663453734,2.6971472749726257,-0.1097231361387365,0.5067356316357117,-0.22578989988527032,-0.8545836090343872,-0.26307799059063997,0.5416327220338847,
-0.7924859369726727,1.0042281925695273,-0.9339482745971506,-0.8852293410043208,1.2294520115125893,0.7987979911068258,1.7452857991645183,-0.4130063753690092,0.12938879354200317,-0.7866292391918147,-1.1953536798335802,Medium
-0.5887733357302303,1.0342448280134906,-1.3746916054512381,0.6677852260693444,-0.23824325194744816,-1.3589396861013847,-1.1071327684775818,0.8975089530173014,1.264741565745534,-0.9611463220588732,-1.1953536798335802,
-0.11344393283119757,1.1242947343453804,-1.3746916054512381,0.8896444499370111,0.09532385338437874,-0.4504185588558224,-0.3189644800501595,0.6478869857056496,0.8862906416776893,-0.873887780625344,-0.8888266677393212,Medium
-0.2492523336594927,-0.13640395430107485,-0.43811202738630184,-1.3289477887396537,0.2287506955171095,0.6852328502011306,2.2331995015243513,-0.3506008835410962,0.5078397176098479,-1.3101804877929903,-0.8888266677393212,
-0.11344393283119757,0.403895483690263,-0.49320494374306284,-0.8852293410043208,-0.9053774626111011,-1.3589396861013847,-0.9945372987022358,-0.22578989988527032,0.7349102720505521,2.529195335282295,0.1329300392415399,Medium
-1.4036237407000005,-0.8568032049561922,-0.5482978600998238,-0.8852293410043208,-0.43838351514654433,-1.0182442633842987,-0.8819418289268898,-0.662628342680661,0.7349102720505521,-0.5248536148912278,-0.9910023384374069,Medium
-1.743144742770738,-0.13640395430107485,-0.8788553582403895,0.22406677833401106,-1.9727921996729463,0.23097228657834937,2.120604031749005,-1.7859271955832328,2.3244041531354913,-0.0013023662900521552,2.6873218066936926,
-1.064102738629263,-0.13640395430107485,-1.319598689094477,-1.5508070126073203,-1.238944567942928,0.23097228657834937,-0.6192190661177489,-0.8498448181644691,0.583529902423415,-0.43759507345769855,-0.5822996556450621,Medium
0.1581728688253927,1.3344111824531233,-0.7686695255268675,-0.6633701171366546,0.7624580640480316,0.11740714567265409,0.7694583944448524,-0.038573424401462164,-1.0059639786615244,1.6566099209470022,-0.7866509970412354,
0.09026866841124544,1.1543113697893437,-0.5482978600998238,-0.8852293410043208,0.6957446429816663,-0.5639836997615176,0.3566083386019169,0.1486430510822767,-0.7032032394072499,1.2203172137793568,-0.8888266677393212,Medium
-0.6566775361443775,-0.6466867568484498,0.608653383392156,-0.44151089326898796,0.16203727445074412,-0.2232882770444318,0.09388557579277608,0.3982650183939285,1.1890513809319638,0.08595617514347711,-1.1953536798335802,
-0.2492523336594927,0.22379567102648418,-0.32792619467278,-0.2196516694013213,0.16203727445074412,0.003842004766958793,2.3457949712996973,-0.22578989988527032,0.05369860872843624,-0.7866292391918147,-0.8888266677393212,
-0.2492523336594927,0.22379567102648418,-0.32792619467278,-0.44151089326898796,0.16203727445074412,0.23097228657834937,2.4583904410750432,-0.22578989988527032,-0.021991576085134065,-0.7866292391918147,-0.8888266677393212,
-1.2678153398717054,-0.7967699340682658,-0.9339482745971506,-1.1070885648719875,-0.8386640415447357,-1.3589396861013847,-0.844410005668441,-0.7250338345086432,0.12938879354200317,-0.43759507345769855,-0.9910023384374069,
-1.607336341942443,0.9441949216816016,-1.2645057727377162,-0.8852293410043208,0.5623178008489355,0.6852328502011306,1.9329449154567617,-1.3490887527878421,1.6431924898133756,-0.9611463220588732,-0.37794831424889064,
-0.8603901373868199,-0.19643722518900136,-0.8237624418836286,0.22406677833401106,-0.3049566730138136,-0.3368534179501271,-0.4690917730839542,-0.4130063753690092,0.7349102720505521,-0.43759507345769855,-0.17359697285271916,
0.022364467997096963,-0.7367366631803393,1.0493967142462437,1.3333628976723435,0.6957446429816663,-0.4504185588558224,0.018821929275878706,0.5854814938777366,1.5675023049998054,-0.1758194491571107,0.1329300392415399,Medium
-0.5887733357302303,-1.1569695593958245,1.2146754633165264,-0.2196516694013213,-0.1048164098147174,-1.1318094042899942,-1.1821964149944792,-0.47541186719692213,0.05369860872843624,-0.873887780625344,-0.0714213021546316,Medium
-0.4529649349019351,0.46392875457818955,-1.2094128563809552,-0.8852293410043208,1.0960251693798586,1.1394934138239117,2.120604031749005,-0.974655801820295,0.20507897835557348,-0.7866292391918147,-0.2757726435508049,Medium
-0.7245817365585253,0.9441949216816016,-1.3746916054512381,0.0022075544663453734,-0.3716700940801789,-0.3368534179501271,-0.7693463591515437,0.21104854291018965,1.1890513809319638,-1.1356634049259318,-1.0931780091354926,Medium
-0.9282943378009677,0.46392875457818955,-0.383019111029541,-0.6633701171366546,0.02861043231801336,0.34453742748404464,1.6326903293891721,0.1486430510822767,2.021643413881217,-0.5248536148912278,-1.0931780091354926,Medium
-0.3850607344877878,2.565093235655615,-1.2094128563809552,-0.44151089326898796,0.7624580640480316,-0.9046791224786035,-0.844410005668441,-0.4130063753690092,-0.9302737938479542,-0.6121121563247561,-0.7866509970412354,Medium
-0.2492523336594927,0.04369585836270467,-1.1543199400241941,-1.1070885648719875,-0.17152983088108278,0.23097228657834937,-0.43155994982550555,-0.1009789162294444,0.05369860872843624,-0.6121121563247561,-0.37794831424889064,
-0.2492523336594927,0.6440285672419691,1.2697683796732875,-1.1070885648719875,1.4295922747116856,-0.1097231361387365,2.008008561973659,-0.28819539171318326,-1.0059639786615244,-0.08856090772358144,-0.8888266677393212,Medium
-0.9282943378009677,0.7040618381298955,-0.8237624418836286,-0.2196516694013213,0.42889095871620564,0.34453742748404464,2.1956676782659024,-0.6002228508527481,0.12938879354200317,-0.9611463220588732,-0.17359697285271916,Medium
-0.5887733357302303,0.16376240013855767,-1.2094128563809552,-1.3289477887396537,-0.43838351514654433,0.23097228657834937,-0.018709893982569982,-0.6002228508527481,0.35645934798271073,-1.3101804877929903,-1.3997050212297517,
-0.9282943378009677,0.6440285672419691,-0.9890411909539114,-0.2196516694013213,0.6957446429816663,-0.4504185588558224,0.05635375253432739,-0.7874393263365562,1.113361196118397,-0.6993706977582854,0.030754368543454143,
-0.18134813324534482,2.1748769748840937,-1.2094128563809552,-0.8852293410043208,-1.3723714100756583,-1.2453745451956895,-1.2947918847698252,0.3982650183939285,0.2807691631691404,-2.619058609295928,-1.297529350531666,Medium
-0.11344393283119757,-0.6166701214044865,-0.43811202738630184,-0.44151089326898796,-0.3716700940801789,-1.0182442633842987,-0.9194736521853385,0.3982650183939285,-0.24906213052583825,-0.1758194491571107,-1.1953536798335802,Medium
-0.5208691353160824,0.5839952963540426,-1.0992270236674333,-0.6633701171366546,-0.7052371994120049,1.0259282729182164,-0.018709893982569982,-0.28819539171318326,0.7349102720505521,-0.5248536148912278,1.1546867462224009,
-0.5887733357302303,-0.8568032049561922,-0.21774036195925817,-0.44151089326898796,0.09532385338437874,-0.9046791224786035,-0.2814326567917108,-0.28819539171318326,0.05369860872843624,-1.3974390292265195,-0.8888266677393212,Medium
-0.8603901373868199,-0.13640395430107485,-1.1543199400241941,-1.5508070126073203,0.42889095871620564,0.45810256838973995,0.24401286882657083,-0.47541186719692213,0.20507897835557348,1.307575755212886,-0.8888266677393212,Medium
-0.4529649349019351,-0.016337412525221837,0.9392108815327218,0.22406677833401106,0.5623178008489355,-0.7911139815729082,-0.16883718701636471,0.3982650183939285,1.94595322906765,-0.1758194491571107,0.1329300392415399,Medium
-0.7924859369726727,1.6946108077806823,-1.3746916054512381,0.6677852260693444,-0.7052371994120049,-0.9046791224786035,-0.844410005668441,0.21104854291018965,1.1890513809319638,-0.6121121563247561,-0.7866509970412354,Medium
0.42978967048198297,0.523962025466116,-0.6033907764565847,0.4459260022016777,-0.7719506204783703,-0.5639836997615176,-0.018709893982569982,0.21104854291018965,-1.0059639786615244,-0.35033653202416926,-0.8888266677393212,
-0.6566775361443775,1.2443612761212335,-1.2645057727377162,0.6677852260693444,-0.17152983088108278,0.11740714567265409,-0.018709893982569982,0.3982650183939285,0.8862906416776893,-0.9611463220588732,-1.0931780091354926,Medium
-0.9282943378009677,0.523962025466116,-0.272833278316019,-0.8852293410043208,-0.1048164098147174,-0.4504185588558224,0.8445220409617498,0.3358595265660156,1.6431924898133756,-0.43759507345769855,-1.0931780091354926,Medium
-0.9961985382151151,0.5839952963540426,-0.21774036195925817,-0.6633701171366546,0.02861043231801336,-0.7911139815729082,0.7319265711864037,0.2734540347381026,1.4918121201862384,-0.43759507345769855,-1.0931780091354926,Medium
0.4976938708961302,-1.2770361011716775,1.7656046268841357,-0.44151089326898796,2.163439906441704,1.253058554729607,1.5951585061307236,0.3358595265660156,-0.4761326849665458,-0.873887780625344,-0.6844753263431497,Medium
-0.5208691353160824,-0.7967699340682658,1.2697683796732875,-0.44151089326898796,0.2287506955171095,-0.1097231361387365,0.9195856874786472,0.3982650183939285,0.12938879354200317,-0.6993706977582854,-1.1953536798335802,Medium
-0.31715653407364,1.0942780989014171,-0.8237624418836286,0.8896444499370111,0.3621775376498403,-0.677548840667213,-0.6192190661177489,0.6478869857056496,0.5078397176098479,-1.2229219463594612,-0.6844753263431497,
-1.1999111394575575,-0.9168364758441188,0.0026313034677856798,-0.6633701171366546,-0.3049566730138136,0.6852328502011306,0.24401286882657083,0.5230760020497545,1.8702630442540797,-0.08856090772358144,-0.5822996556450621,
-0.3850607344877878,0.16376240013855767,-0.21774036195925817,0.0022075544663453734,-0.5050969362129097,-0.9046791224786035,-0.5441554196008516,-0.1009789162294444,-0.32475231533940857,-0.6993706977582854,-0.6844753263431497,Medium
-0.2492523336594927,0.403895483690263,0.44337463432187335,-0.44151089326898796,-0.3049566730138136,1.0259282729182164,2.908772320176427,0.1486430510822767,-0.5518228697801127,-0.7866292391918147,-0.9910023384374069,Medium
-0.5887733357302303,0.34386221280233653,0.27809588525159035,0.4459260022016777,-0.3049566730138136,0.003842004766958793,0.46920380837726294,0.1486430510822767,1.0376710113048266,-0.35033653202416926,-0.17359697285271916,Medium
2.263203081663965,-1.3370693720596039,1.9308833759544186,-0.44151089326898796,-0.7719506204783703,-0.3368534179501271,-0.5816872428593003,0.9599144448452144,-1.6114854571700734,2.9654880424499406,-0.2757726435508049,
-1.8789531435990325,1.874710620444461,-0.9339482745971506,-2.2163846842103196,-2.1729324628720423,-0.2232882770444318,1.895413092198313,-2.5971985893462395,1.8702630442540797,1.91838554524759,2.6873218066936926,
0.9730232737951623,-1.217002830283751,1.2146754633165264,-1.772666236474987,-1.505798252208389,-0.677548840667213,-0.6942827126346464,0.24225128882414612,-0.7788934242208169,1.6566099209470022,-0.0714213021546316,
